"Plant.Name"	"plant.id"	"plant_code"	"RPS.ID"	"ARB.ID"	"Unit"	"Start.Date"	"Retired.Unit"	"Retire.Date"	"CA.ISO.Resource.ID"	"CA.ISO.Generating.Unit.Name"	"Company.Owner.Name"	"City"	"County"	"State"
"Genentech Inc"	"S0403"	NA	""	NA	"1"	"5/12/2015"	FALSE	""	""	""	"Genentech Inc"	"Oceanside"	"San Diego"	"CA"
"Morelos Solar Facility"	"S0404"	60007	""	NA	"Unit 1"	"12/2/2015"	FALSE	""	"MRLSDS_6_SOLAR1"	"Morelos Solar"	"Morelos Solar LLC"	"Lost Hills"	"Kern"	"CA"
"Strata Roof 1"	"S0405"	NA	""	NA	"Unit 1"	"5/15/2013"	FALSE	""	""	""	"Radian Generation"	"Sacramento"	"Sacramento"	"CA"
"Venable Solar 1"	"S0406"	59455	""	NA	"Venable 1"	"4/13/2015"	FALSE	""	""	""	"NextEra Energy Resources LLC"	"Blythe"	"Riverside"	"CA"
"Venable Solar 2"	"S0407"	58290	""	NA	"Venable 2"	"4/14/2015"	FALSE	""	""	""	"NextEra Energy Resources LLC"	"Blythe"	"Riverside"	"CA"
"Seville Solar One"	"S0408"	59722	""	NA	"Unit 1"	"12/30/2015"	FALSE	""	"ANZA_6_SOLAR1"	"Seville Solar One"	"Duke Energy Renewables"	"Ocotillo Wells"	"Imperial"	"CA"
"Seville Solar Two"	"S0409"	59492	""	NA	"Unit 1"	"12/24/2015"	FALSE	""	""	""	"Duke Energy Renewables"	"Ocotillo Wells"	"Imperial"	"CA"
"Adelanto Solar I"	"S0410"	59441	""	NA	"SAS1"	"9/10/2015"	FALSE	""	"VICTOR_1_SOLAR4"	"Adelanto Solar"	"Adelanto Solar LLC"	"Adelanto"	"San Bernardino"	"CA"
"Adelanto Solar II"	"S0411"	59440	""	NA	"SAS2"	"7/15/2015"	FALSE	""	"VICTOR_1_SOLAR3"	"Adelanto Solar 2"	"Adelanto Solar LLC"	"Adelanto"	"San Bernardino"	"CA"
"Maricopa West Solar PV"	"S0412"	NA	""	NA	"1"	"12/30/2015"	FALSE	""	"MARCPW_6_SOLAR1"	"Maricopa West Solar PV"	"Dominion Solar - CA"	"Taft"	"Kern"	"CA"
"Expressway Solar B"	"S0413"	58762	""	NA	"EXSB"	"5/1/2014"	FALSE	""	"VICTOR_1_EXSLRB"	"Expressway Solar B"	"sPower"	"Victorville"	"San Bernardino"	"CA"
"North Bay Solar 1"	"S0414"	58748	""	NA	"NBWT"	"8/1/2013"	FALSE	""	""	""	"sPower"	"Fairfield"	"Solano"	"CA"
"SEPV Palmdale East LLC"	"S0415"	59273	""	NA	"PLMD"	"7/31/2015"	FALSE	""	"PMDLET_6_SOLAR1"	"Palmdale East"	"sPower"	"Palmdale"	"Los Angeles"	"CA"
"Tahquitz High School"	"S0416"	58232	""	NA	"TAHQ"	"9/1/2012"	FALSE	""	""	""	"sPower"	"Hemet"	"Riverside"	"CA"
"Victor Dry Farm Ranch A"	"S0417"	58418	""	NA	"VDFRA"	"6/8/2015"	FALSE	""	"VICTOR_1_VDRYFA"	"Victor Dry Farm Ranch A"	"sPower"	"Phelan"	"San Bernardino"	"CA"
"Victor Dry Farm Ranch B"	"S0418"	58419	""	NA	"VDFRB"	"6/8/2015"	FALSE	""	"VICTOR_1_VDRYFB"	"Victor Dry Farm Ranch B"	"sPower"	"Phelan"	"San Bernardino"	"CA"
"Victor Mesa Linda D2"	"S0419"	59271	""	NA	"VMLD2"	"11/1/2014"	FALSE	""	""	""	"sPower"	"Victorville"	"San Bernardino"	"CA"
"Victor Mesa Linda E2"	"S0420"	59272	""	NA	"VMLE2"	"11/1/2014"	FALSE	""	""	""	"sPower"	"Victorville"	"San Bernardino"	"CA"
"Adera Solar"	"S0421"	NA	""	NA	"Unit 1"	"12/1/2015"	FALSE	""	"ADERA_1_SOLAR1"	"Adera Solar"	"Adera Solar LLC"	"Chowchilla"	"Madera"	"CA"
"AP North Lake Solar"	"S0422"	NA	""	NA	"Unit 1"	"7/1/2015"	FALSE	""	"VALLEY_5_SOLAR2"	"AP North Lake Solar"	"SunEdison"	"Hemet"	"Riverside"	"CA"
"Citizen Solar B"	"S0423"	NA	""	NA	"Unit 1"	"11/24/2015"	FALSE	""	"MNDOTA_1_SOLAR2"	"Citizen Solar B"	"Citizen Solar B LLC"	"Mendota"	"Fresno"	"CA"
"EE Kettleman Solar 1"	"S0424"	NA	""	NA	"Unit 1"	"7/1/2015"	FALSE	""	"EEKTMN_6_SOLAR1"	"EE K Solar 1"	"EE Kettleman Land, LLC"	"Kettleman City"	"Kings"	"CA"
"Fresno Solar South"	"S0425"	NA	""	NA	"Unit 1"	"10/1/2015"	FALSE	""	"KERMAN_6_SOLAR1"	"Fresno Solar South"	"Fresno Cogeneration"	"San Joaquin"	"Fresno"	"CA"
"Fresno Solar West"	"S0426"	NA	""	NA	"Unit 1"	"10/1/2015"	FALSE	""	"KERMAN_6_SOLAR2"	"Fresno Solar West"	"Fresno Cogeneration"	"San Joaquin"	"Fresno"	"CA"
"Hayworth Solar Farm"	"S0427"	NA	""	NA	"Unit 1"	"11/1/2015"	FALSE	""	"LAMONT_1_SOLAR4"	"Hayworth Solar Farm"	"8me, LLC"	"Bakersfield"	"Kern"	"CA"
"Hollister Solar"	"S0428"	NA	""	NA	"Unit 1"	"4/1/2015"	FALSE	""	"HOLSTR_1_SOLAR2"	"Hollister Solar"	"Hollister Solar LLC"	"Hollister"	"San Benito"	"CA"
"Merced Solar"	"S0429"	NA	""	NA	"Unit 1"	"4/1/2015"	FALSE	""	"MERCED_1_SOLAR2"	"Merced Solar"	"Merced Solar LLC"	"Merced"	"Merced"	"CA"
"Mission Solar"	"S0430"	NA	""	NA	"Unit 1"	"4/1/2015"	FALSE	""	"MERCED_1_SOLAR1"	"Mission Solar"	"Mission Solar LLC"	"Merced"	"Merced"	"CA"
"Redcrest Solar Farm"	"S0431"	NA	""	NA	"Unit 1"	"8/1/2015"	FALSE	""	"LAMONT_1_SOLAR5"	"Redcrest Solar Farm"	"8me, LLC"	"Bakersfield"	"Kern"	"CA"
"Sierra Solar Greenworks LLC"	"S0432"	NA	""	NA	"Unit 1"	"11/1/2015"	FALSE	""	"PLAINV_6_SOLAR3"	"Sierra Solar Greenworks LLC"	"Sierra Solar Greenworks LLC"	"Lancaster"	"Los Angeles"	"CA"
"Terra Francesco"	"S0433"	NA	""	NA	"Unit 1"	"3/1/2015"	FALSE	""	"CHINO_2_SOLAR2"	"Terra Francesca"	"Kona Solar, LLC"	"Ontario"	"San Bernardino"	"CA"
"Coronal Lost Hills"	"S0434"	NA	""	NA	"Unit 1"	"5/1/2015"	FALSE	""	"TWISSL_6_SOLAR1"	"Coronal Lost Hills"	"Coronal Lost Hills, LLC"	"Lost Hills"	"Kern"	"CA"
"Morgan Lancaster I LLC"	"S0435"	NA	""	NA	"Unit 1"	"12/19/2015"	FALSE	""	"OASIS_6_SOLAR1"	"Morgan Lancaster I"	"Coronal Lost Hills, LLC"	"Lancaster"	"Los Angeles"	"CA"
"Silver State Power South
"	"S0436"	NA	""	NA	"Unit 1"	"10/1/2015"	FALSE	""	"PRIMM_2_SOLAR1"	"Silver State South"	"Silver State Solar Power South, LLC"	"Unincorporated"	"Clark"	"NV"
"Sun Harvest Solar NDP1
"	"S0437"	NA	""	NA	"Unit 1"	"5/1/2015"	FALSE	""	"S_RITA_6_SOLAR1"	"Sun Harvest Solar"	"SunHarvest Solar"	"Dos Palos"	"Merced"	"CA"
"Golden Springs Building H
"	"S0438"	NA	""	NA	"Unit 1"	"4/22/2015"	FALSE	""	"DELAMO_2_SOLAR1"	"Golden Springs Building H"	"Borrego Solar/Golden Springs Development Company LLC"	"Santa Fe Springs"	"Los Angeles"	"CA"
"Golden Springs Building M
"	"S0439"	NA	""	NA	"Unit 1"	"4/1/2015"	FALSE	""	"DELAMO_2_SOLAR2"	"Golden Springs Building M"	"Borrego Solar/Golden Springs Development Company LLC"	"Santa Fe Springs"	"Los Angeles"	"CA"
"Imperial Solar Energy Center West
"	"S0440"	NA	""	NA	"Unit 1"	"1/21/2016"	FALSE	""	"IVWEST_2_SOLAR1"	"Imperial Solar Energy Center West"	"Brea Parent 2007 LLC c/o Broadrock Renewables LLC"	"Unincorporated"	"Imperial"	"CA"
"Meridian"	"S0441"	NA	""	NA	"Unit 1"	"4/13/2015"	FALSE	""	"VALLEY_5_SOLAR1"	"Meridian"	"Kona Solar, LLC"	"Riverside"	"Riverside"	"CA"
"Pico Rivera"	"S0442"	NA	""	NA	"Unit 1"	"11/20/2015"	FALSE	""	"CENTER_2_SOLAR1"	"Pico Rivera"	"SunEdison"	"Pico Rivera"	"Los Angels"	"CA"
"Quinto Solar PV Project"	"S0443"	NA	""	NA	"Unit 1"	"11/30/2015"	FALSE	""	"SLST13_2_SOLAR1"	"Quinto Solar PV Project"	"MidAmerican Renewables LLC (Solar Star)"	"Gustine"	"Merced"	"CA"
"Tequesquite Landfill Solar Project
"	"S0444"	NA	""	NA	"Unit 1"	"9/9/2015"	FALSE	""	"RVSIDE_6_SOLAR1"	"Tequesquite Landfill Solar Project"	"MidAmerican Renewables LLC (Solar Star)"	"Riverside"	"Riverside"	"CA"
"Woodmere Solar Farm"	"S0445"	NA	""	NA	"Unit 1"	"12/23/2015"	FALSE	""	"LAMONT_1_SOLAR3"	"Woodmere Solar Farm"	"8me, LLC"	"Unincorporated"	"Kern"	"CA"
"Rancho Cucamonga Distribution #1
"	"S0446"	NA	""	NA	"Unit 1"	"10/21/2014"	FALSE	""	"PADUA_2_SOLAR1"	"Kona Solar - Rancho DC #1"	"SunEdison"	"Rancho Cucamonga
"	"San Bernardino"	"CA"
"Rochester"	"S0447"	NA	""	NA	"Unit 1"	"10/16/2015"	FALSE	""	""	""	"SunEdison"	"Rancho Cucamonga
"	"San Bernardino"	"CA"
"SunE - Mira Loma"	"S0448"	NA	""	NA	"Unit 1"	"10/16/2015"	FALSE	""	""	""	"SunEdison"	"Mira Loma"	"Riverside"	"CA"
"SunE - Dupont Ontario"	"S0449"	NA	""	NA	"Unit 1"	"10/16/2015"	FALSE	""	""	""	"SunEdison"	"Ontario"	"San Bernardino"	"CA"
"SunE - Oxnard"	"S0450"	NA	""	NA	"Unit 1"	"10/16/2015"	FALSE	""	""	""	"SunEdison"	"Oxnard"	"Ventura"	"CA"
"SunE - San Bernardino"	"S0451"	NA	""	NA	"Unit 1"	"10/16/2015"	FALSE	""	""	""	"SunEdison"	"San Bernardino"	"San Bernardino"	"CA"
"SunE- Redlands"	"S0452"	NA	""	NA	"Unit 1"	"10/16/2015"	FALSE	""	""	""	"SunEdison"	"San Bernardino"	"San Bernardino"	"CA"
"SunE - E Philadelphia Ontario"	"S0453"	NA	""	NA	"Unit 1"	"10/16/2015"	FALSE	""	""	""	"SunEdison"	"Ontario"	"San Bernardino"	"CA"
"SunE - Jurupa Fontana
"	"S0454"	NA	""	NA	"Unit 1"	"10/16/2015"	FALSE	""	""	""	"SunEdison"	"FONTANA"	"San Bernadino"	"CA"
"SunE - Torrance
"	"S0455"	NA	""	NA	"Unit 1"	"10/16/2015"	FALSE	""	""	""	"SunEdison"	"Torrance"	"Los Angeles"	"CA"
"Kern Solar Ranch"	"S0456"	NA	""	NA	"Unit 1"	"4/7/2015"	FALSE	""	"SKERN_6_SOLAR1"	"South Kern Solar PV Plant"	"Algonquin Power Sanger LLC"	"Lost Hills"	"Kern"	"CA"
"Desert Stateline Solar Facility"	"S0457"	58646	""	NA	"SLS1"	"6/19/2015"	FALSE	""	""	""	"Desert Stateline Solar, LLC"	"Nipton"	"San Bernadino"	"CA"
"Ruiz Foods"	"S9000"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Dinuba"	"Tulare"	"CA"
"FPUD - Sanitary"	"S9001"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Fallbrook"	"San Diego"	"CA"
"Shasta College"	"S9002"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Redding"	"Shasta"	"CA"
"Hewlett Packard"	"S9003"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"San Diego"	"San Diego"	"CA"
"Farm ACW"	"S9004"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Fallbrook"	"San Diego"	"CA"
"Google Inc."	"S9005"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Mountain View"	"Santa Clara"	"CA"
"Alza Corporation (700 Eubanks)"	"S9006"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Vacaville"	"Solano"	"CA"
"Rice Mill Inc. Far West"	"S9007"	57276	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Nelson"	"Butte"	"CA"
"Foods Inc. United Natural"	"S9008"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Rocklin"	"Placer"	"CA"
"Mariani Packing Co. Inc."	"S9009"	57005	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Vacaville"	"Solano"	"CA"
"Co. Inc. #21 Walgreens"	"S9010"	57006	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Woodland"	"Yolo"	"CA"
"Paramount Farms Inc."	"S9011"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Lost Hills"	"Kern"	"CA"
"Golden State Vintners"	"S9012"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Fresno"	"Fresno"	"CA"
"Fosters Wine Estates Inc."	"S9013"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Cloverdale"	"Sonoma"	"CA"
"Grundfos Pumps"	"S9014"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Fresno"	"Fresno"	"CA"
"County of Lake"	"S9015"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Lakeport"	"Lake"	"CA"
"College District Contra Costa Community 1"	"S9016"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Pleasant Hill"	"Contra Costa"	"CA"
"College District Contra Costa Community 2"	"S9017"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Pittsburg"	"Contra Costa"	"CA"
"Warmer Packing LLC"	"S9018"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Hanford"	"Kings"	"CA"
"Power Agency Northern CA"	"S9019"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Clearlake"	"Lake"	"CA"
"The Gap Inc"	"S9020"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Fresno"	"Fresno"	"CA"
"City of Chico"	"S9021"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Chico"	"Butte"	"CA"
"Tony's Fine Foods"	"S9022"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"West Sacramento"	"Yolo"	"CA"
"Napa Valley College"	"S9023"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Napa"	"Napa"	"CA"
"Codding Enterprises"	"S9024"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Rohnert Park"	"Sonoma"	"CA"
"AT&T Services Inc."	"S9025"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"San Ramon"	"Contra Costa"	"CA"
"CA State University Fresno"	"S9026"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Fresno"	"Fresno"	"CA"
"CSU Bakersfield"	"S9027"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	"BKRFLD_2_SOLAR1"	"Bakersfield 111"	"QFER placeholder for company name"	"Bakersfield"	"Kern"	"CA"
"CSU Monterey Bay - PV"	"S9028"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Seaside"	"Monterey"	"CA"
"UC Merced"	"S9029"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Merced"	"Merced"	"CA"
"Port of Oakland"	"S9030"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Oakland"	"Alameda"	"CA"
"Google Inc."	"S9031"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Mountain View"	"Santa Clara"	"CA"
"Lomo Cold Storage LLC"	"S9032"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Live Oak"	"Sutter"	"CA"
"Jackson Michael"	"S9033"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Kingsburg"	"Fresno"	"CA"
"Maxco Supply Inc."	"S9034"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Parlier"	"Fresno"	"CA"
"E & J Gallo Winery"	"S9035"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Livingston"	"Merced"	"CA"
"Services  Inc. #345 Ikea Distribution"	"S9036"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Lebec"	"Kern"	"CA"
"Health Plan Inc. Kaiser Foundation"	"S9037"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Vallejo"	"Solano"	"CA"
"Beret & Kees Jan De Jong"	"S9038"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Visalia"	"Tulare"	"CA"
"Community College District Chabot Las Positas"	"S9039"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Livermore"	"Alameda"	"CA"
"Wines US Inc. Constellation"	"S9040"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Gonzales"	"Monterey"	"CA"
"Unified School District Morgan Hill"	"S9041"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Morgan Hill"	"Santa Clara"	"CA"
"Pollution Control Monterey Reg'l Water"	"S9042"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Marina"	"Monterey"	"CA"
"Peralta Community College Dist"	"S9043"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Oakland"	"Alameda"	"CA"
"Primex Farms LLC"	"S9044"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Wasco"	"Kern"	"CA"
"College District Kern Community"	"S9045"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Bakersfield"	"Kern"	"CA"
"Almond Process Parreira"	"S9046"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Los Banos"	"Merced"	"CA"
"Airport Division City of San Jose"	"S9047"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"San Jose"	"Santa Clara"	"CA"
"City of Madera"	"S9048"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Madera"	"Madera"	"CA"
"Health Plan Inc. Kaiser Foundation"	"S9049"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Livermore"	"Alameda"	"CA"
"Ingomar Packing Co."	"S9050"	NA	""	101008	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Los Banos"	"Merced"	"CA"
"Power Agency Northern California"	"S9051"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Middletown"	"Lake"	"CA"
"Community College Mendocino"	"S9052"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Ukiah"	"Mendocino"	"CA"
"Los Gatos Tomato Products"	"S9053"	NA	""	100972	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Huron"	"Fresno"	"CA"
"San Miguel Winery"	"S9054"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"San Miguel"	"San Luis Obispo"	"CA"
"Clos Du Bois Wines Inc."	"S9055"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Geyserville"	"Sonoma"	"CA"
"E&J Gallo Winery"	"S9056"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Fresno"	"Fresno"	"CA"
"Codding Enterprises Ltd Partnership"	"S9057"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Rohnert Park"	"Sonoma"	"CA"
"West Valley Mission Community College"	"S9058"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Saratoga"	"Santa Clara"	"CA"
"Madera Community Hospital"	"S9059"	58522	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Madera"	"Madera"	"CA"
"City of Dinuba"	"S9060"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Dinuba"	"Tulare"	"CA"
"City of Hollister"	"S9061"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Hollister"	"San Benito"	"CA"
"California Natural Products"	"S9062"	NA	""	104353	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Lathrop"	"San Joaquin"	"CA"
"Community Hospital of Monterey Peninsula"	"S9063"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Monterey"	"Monterey"	"CA"
"Fremont Group  50 Beale/DG Cogen Partners LLC"	"S9064"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"San Francisco"	"San Francisco"	"CA"
"General Chemical Corp/Chevron Energy Solutions"	"S9065"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Richmond"	"Contra Costa"	"CA"
"Ghiradelli Chocolate"	"S9066"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"San Leandro"	"Alameda"	"CA"
"Inergy Propoane LLC"	"S9067"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Tupman"	"Kern"	"CA"
"Market & Second Inc/Real Energy"	"S9068"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"San Francisco"	"San Francisco"	"CA"
"Network Appliance/Chevron Energy Solutions"	"S9069"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Sunnyvale"	"Santa Clara"	"CA"
"Pokka Bottling"	"S9070"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"American Canyon"	"Napa"	"CA"
"Salinas Valley Memorial Hospital"	"S9071"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Salinas"	"Monterey"	"CA"
"AT&T San Ramon (PV)/AT&T Services Inc"	"S9073"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"San Ramon"	"Contra Costa"	"CA"
"Anheuser Busch Fairfield  PV Phase/Anheuser Busch"	"S9074"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Fairfield"	"Solano"	"CA"
"Applied Materials Inc."	"S9075"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Austin"	"Santa Clara"	"CA"
"George Jackson"	"S9076"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Kingsburg"	"Fresno"	"CA"
"California National Guard"	"S9077"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"San Luis Obispo"	"San Luis Obispo"	"CA"
"Yuba College"	"S9078"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Marysville"	"Yuba"	"CA"
"County of Kern"	"S9079"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Bakersfield"	"Kern"	"CA"
"Vaquero Energy Inc."	"S9080"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Bakersfield"	"Kern"	"CA"
"Ohlone Community College District"	"S9081"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"San Jose"	"Santa Clara"	"CA"
"Cemex Construction Materials Pacific LLC"	"S9082"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Madison"	"Yolo"	"CA"
"Carl Zeiss Meditec Inc."	"S9083"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Dublin"	"Alameda"	"CA"
"Wal-Mart"	"S9084"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Red Bluff"	"Tehama"	"CA"
"Fowler Packing Company Inc."	"S9085"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Fresno"	"Fresno"	"CA"
"Fowler Packing Company Inc."	"S9086"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Fresno"	"Fresno"	"CA"
"Grimmway Enterprises  Inc."	"S9087"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Arvin"	"Kern"	"CA"
"Grimmway Enterprises  Inc."	"S9088"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Arvin"	"Kern"	"CA"
"Charles R. Crain Jr."	"S9089"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Los Molinos"	"Tehama"	"CA"
"City of Atwater"	"S9090"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Atwater"	"Merced"	"CA"
"Grimmway Enterprises Inc."	"S9091"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Arvin"	"Kern"	"CA"
"Siemens Industry Inc."	"S9092"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Sacramento"	"Sacramento"	"CA"
"Wastewater District West County"	"S9093"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"Richmond"	"Contra Costa"	"CA"
"City of San Jose"	"S9094"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"San Jose"	"Santa Clara"	"CA"
"City of Santa Clara"	"S9095"	NA	""	NA	"1"	"1/1/2012"	FALSE	""	""	""	"QFER placeholder for company name"	"San Jose"	"Santa Clara"	"CA"
